store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
Aiyaohno Cafe,Vancouver,V6B 6E3,49.28108,-123.1049,31,,Cafes,4.6,1
Breka Bakery & Cafe,Vancouver,V6E 1Y4,49.2857242811844,-123.1271553452,395,1.0,Cafes,3.9,0
Bread x Butter Cafe,Vancouver,V6C 3L2,49.2841611,-123.1199654,77,,Cafes,4.0,1
Crackle Creme,Vancouver,V6A 2B2,49.27776,-123.0981399,300,1.0,Desserts,4.3,1
Cafe Kitsune,Vancouver,V6B 1A7,49.2843189,-123.10811606730482,67,,Cafes,4.1,1
Terra Breads,Vancouver,V5Y 1A6,49.27144458615277,-123.1067987907931,147,2.0,Bakeries,3.9,0
Perfecto Cafe,Vancouver,V6G 2C4,49.28871769896423,-123.1314811,15,,Cafes,4.9,1
The Flying Whale Waterfront Cafe,Vancouver,V6C 3E1,49.2892871686,-123.110275449,8,,Cafes,4.4,1
Their There,Vancouver,V6J 1M9,49.2679649501648,-123.151158941154,160,2.0,Breakfast & Brunch,4.2,1
Broye Cafe & Bakery,Vancouver,V6C 2E7,49.285311,-123.117205,27,,Themed Cafes,4.3,1
Mercato Di Luigi,Vancouver,V5T 2H5,49.259654006064046,-123.0913247,20,,Grocery,4.5,1
Nonna's Cucina,Vancouver,V5L 1V2,49.280915,-123.060235,49,,Italian,4.5,1
Sneaky Pete's Pool Cafe,Vancouver,V5L 0C1,49.280892171875216,-123.07399213314056,6,,Cafes,4.5,1
Café Portrait,Vancouver,V6G 1T2,49.2881056129168,-123.140413686633,103,,Cafes,4.3,1
Marché Mon Pitou,Vancouver,V6H 1B8,49.2654349,-123.1357134,61,2.0,Cafes,4.2,1
Cowdog Coffee,Vancouver,V6J 1M7,49.2682421476335,-123.1486199,28,,Cafes,4.1,1
The Golden Horn Turkish Bakery & Cafe,Vancouver,V5Z 3Y8,49.25981092848732,-123.11540668,16,,Coffee & Tea,4.7,1
Dutch Wooden Shoe Cafe,Vancouver,V5Z 2W4,49.2560017,-123.114899418709,112,2.0,Modern European,3.8,0
Hunnybee,Vancouver,V6A 2Z9,49.2778557236571,-123.097276474569,61,,Breakfast & Brunch,4.0,1
Legato Tea and Coffee,Vancouver,V6M,49.234794,-123.1595431,17,2.0,Cafes,4.3,1
To Live For Bakery,Vancouver,V6L 4T8,49.27121199258215,-123.0565958,65,2.0,Bakeries,4.6,1
Nīzu Cafe,Vancouver,V6C 1J8,49.28529078349641,-123.11634502209047,41,2.0,Cafes,4.1,1
Caffe Mira,Vancouver,V6Z 1Z5,49.2787456,-123.129878,41,,Cafes,4.3,1
Sio Bread,Vancouver,V6A 2W1,49.2788451,-123.09957643313523,22,,Bakeries,4.4,1
7 Days Coffee,Vancouver,V6Z 3G6,49.2762673787726,-123.11571355470014,53,1.0,Cafes,4.6,1
Convivial Cafe and Bakery,Vancouver,V5Z 4B4,49.2675426,-123.1196639,16,,Cafes,4.7,1
Saunter Coffee,Vancouver,V6B 1T3,49.2825165,-123.1112558,17,,Coffee & Tea,4.5,1
Charisma Cafe & Dessert House,Vancouver,V6B 6C1,49.27998259460614,-123.1087145,59,1.0,Desserts,3.9,0
Truck Stop Cafe,Vancouver,V5L 3J9,49.2754522,-123.0771151,30,,Cafes,4.3,1
Annabelle's,Vancouver,V6A 4E7,49.279081592822564,-123.10187134891748,11,,Cafes,4.7,1
Mishmish,Vancouver,V5V 4C3,49.25398,-123.09019,17,,Coffee & Tea,4.5,1
C Market Coffee,Vancouver,V5P 1C7,49.23830235993891,-123.1019412,20,,Cafes,3.7,0
JJ Bean Coffee Roasters,Vancouver,V6C 0B2,49.287471,-123.116865,39,1.0,Cafes,3.8,0
Wren Cafe,Vancouver,V6B 2E2,49.2763871,-123.1188171,20,,Breakfast & Brunch,4.3,1
Halfday Tea + Flower,Vancouver,V5Z 3T2,49.2635709085802,-123.124036450926,8,,Florists,4.1,1
Breka Bakery and Cafe,Vancouver,V6G 2L7,49.2914,-123.13592,42,,Cafes,3.9,0
Thierry - Mount Pleasant,Vancouver,V5T 4V1,49.262040137647766,-123.09941897473132,55,2.0,Desserts,4.0,1
Greenhorn Cafe,Vancouver,V6G 2C8,49.2866689,-123.1341521,205,2.0,Cafes,4.1,1
JJ's Fine Dining,Vancouver,V6B 1S9,49.2813,-123.11124,19,2.0,Cafes,4.5,1
Catfe,Vancouver,V6B 6N9,49.28029,-123.10675,119,2.0,Cafes,3.5,0
93 Coffee,Vancouver,V6G 2M5,49.28853156299956,-123.1392191,33,2.0,Cafes,4.2,1
Chez Nous,Vancouver,V6B 1C6,49.27446660098396,-123.12415938465577,18,,Cafes,4.2,1
Caffe Mira,Vancouver,V5T 3G7,49.2568399,-123.10088,46,1.0,Cafes,4.2,1
Artigiano- Cambie,Vancouver,V5Z 2T8,49.26423028055726,-123.11449449509382,10,,Cafes,4.3,1
Lumine Coffee,Vancouver,V6J 1M8,49.26821520893845,-123.1496446218722,53,1.0,Coffee & Tea,4.3,1
Knight Street Cafe,Vancouver,V5N 3L8,49.2496779,-123.07631192270182,99,2.0,Cafes,4.3,1
The Belgian Chocolate Cafe,Vancouver,V6B 0B5,49.27486,-123.112955,38,,Cafes,3.8,0
Mah Milk Bar,Vancouver,V5L 2Y9,49.271091,-123.065523,21,,Cafes,4.4,1
Prado Cafe,Vancouver,V6B 1G8,49.2818961,-123.1074141,96,2.0,Cafes,3.9,0
Elysian Coffee Broadway,Vancouver,V5Z 3C4,49.263083,-123.117317,4,,Cafes,4.0,1
Hello Kitty Cafe,Vancouver,V6E 3Z6,49.28660343734038,-123.12819655984639,45,2.0,Themed Cafes,3.8,0
Ele Cafe,Vancouver,V5Z 1J9,49.263563,-123.124043,9,,Cafes,4.3,1
Propaganda Coffee,Vancouver,V6A 2T9,49.2804927884879,-123.09908829727,90,1.0,Cafes,4.0,1
Cafe Lokal,Vancouver,V6K 1P8,49.2683300473659,-123.16486839205,66,2.0,Desserts,4.4,1
Social Crust,Vancouver,V6B 1T3,49.2826504,-123.1114627,8,,Cafes,4.6,1
Matchstick Coffee,Vancouver,V5T 2R6,49.257302653286,-123.090361582581,224,1.0,Cafes,3.9,0
Wicked Cafe,Vancouver,V6H 1B8,49.26544874408263,-123.135842,137,2.0,Cafes,3.8,0
Honolulu Coffee,Vancouver,V6M 1Y8,49.2344233,-123.154854,85,2.0,Cafes,3.9,0
Waffleland Cafe,Vancouver,V6B 1A5,49.2834917,-123.1050237,58,2.0,Waffles,4.1,1
LOT185 Cafe + Wine Bar,Vancouver,V6C 0B8,49.28971,-123.11607,10,,Cafes,4.5,1
Ellipsis,Vancouver,V6J 1H2,49.269369644600665,-123.1401449,24,,Cafes,3.5,0
C41 Coffee,Vancouver,V6K 1R2,49.2682375,-123.1708713,20,,Coffee & Tea,4.7,1
Pallet Coffee Roasters,Vancouver,V6E 0B7,49.28691488337768,-123.1223509,4,,Coffee Roasteries,5.0,1
Continental Coffee House,Vancouver,V5V 3P8,49.2472882191904,-123.101281828922,61,1.0,Cafes,4.0,1
Mink - A Chocolate Café,Vancouver,V6C 3N9,49.2864696,-123.1156543,231,2.0,Chocolatiers & Shops,3.6,0
Livni Café & Bakery,Vancouver,V6K 2E4,49.2640185,-123.1557477,12,,Bakeries,4.8,1
JOY Cafe,Vancouver,V6P 5X8,49.2098293,-123.1182943,53,2.0,Cafes,3.5,0
Cafe Algarve,Vancouver,V5N 2A2,49.2597049,-123.0700568,4,1.0,Portuguese,3.8,0
Cafe Algan,Vancouver,V6P 0K1,49.21776115384755,-123.1184714888478,18,,Cafes,4.7,1
Breka Bakery & Café,Vancouver,V5V 3R5,49.24383730986246,-123.10114614665508,68,2.0,Bakeries,3.9,0
Yaletown Gelato,Vancouver,V6B 2Y5,49.27492,-123.12321,76,2.0,Ice Cream & Frozen Yogurt,4.1,1
Rocanini Coffee Roasters,Vancouver,V6B 2M6,49.27719779103568,-123.11522535767266,83,2.0,Coffee Roasteries,4.2,1
Peaked Pies,Vancouver,V5Z 1J5,49.263195928516275,-123.12079366441709,3,,Bakeries,4.0,1
AM Cafe,Vancouver,V5T 3P5,49.26214,-123.09476,9,,Cafes,4.6,1
Chau Cafe,Vancouver,V5P 3T8,49.2385534,-123.0652551,413,2.0,Vietnamese,4.4,1
Aidan's,Vancouver,V6E 2E9,49.28776,-123.11833,9,,Cafes,4.1,1
Matcha Corner,Vancouver,V5V 3C8,49.25241038000087,-123.08104379663045,17,,Cafes,3.7,0
Foglifter Coffee Roasters,Vancouver,V5V 3N3,49.2531365,-123.1007951,32,1.0,Cafes,3.8,0
Mitchie Matcha,Vancouver,V5V 3R1,49.2462951,-123.1015338,15,,Coffee & Tea,3.9,0
Feast & Fallow,Vancouver,V5Y 2S5,49.233715,-123.112521,22,,Cafes,4.2,1
Cafe Ami,Vancouver,V5Z,49.260803,-123.123994,10,1.0,Cafes,3.6,0
Stega Eatery,Vancouver,V6B 1E5,49.28369,-123.10914,11,,Breakfast & Brunch,4.5,1
Aidan’s Coffee And Food,Vancouver,V5Z 1H2,49.26384116132019,-123.1222828,5,,Bakeries,4.0,1
Railtown Cafe,Vancouver,V6A 1A4,49.2850022,-123.0955516,98,2.0,Cafes,4.1,1
Cloud & Shine Cafe,Vancouver,V6K 2E3,49.2637371,-123.1574019,8,,Coffee & Tea,4.8,1
The Lion's Den Cafe,Vancouver,V5T 2R6,49.257273,-123.089984,78,1.0,Breakfast & Brunch,3.8,0
Japanese Bistro Kamome,Vancouver,V5R 6C9,49.2371553,-123.0327306,51,2.0,Japanese,3.9,0
Amberdo Cafe,Vancouver,V6K 1P7,49.26815163219932,-123.16559608218213,9,,Cafes,4.4,1
Deville Coffee,Vancouver,V6B 5A7,49.2853546768392,-123.11246584304324,50,,Coffee & Tea,3.9,0
CHAU Veggie Express,Vancouver,V6H 3S2,49.2726237,-123.1356235,41,2.0,Vietnamese,4.2,1
Comma Cafe,Vancouver,V6H 2L3,49.256915,-123.126921,9,,Cafes,4.4,1
Sula Cafe,Vancouver,V5T 1H3,49.26617077297887,-123.0992835,7,,Cafes,4.4,1
Off the Tracks Espresso Bar and Bistro,Vancouver,V6H 3R7,49.2704079,-123.1340809,74,2.0,Cafes,3.7,0
Aphrodite's Organic  Pie Shop,Vancouver,V6R 1N8,49.2684732,-123.1834864,278,2.0,Gluten-Free,3.3,0
Creme de la Crumb Bakeshop & Catering,Vancouver,V5L 3K6,49.2738565,-123.0775108,16,1.0,Bakeries,3.3,0
The Garden Strathcona,Vancouver,V6A 1R6,49.28076,-123.08563,46,,Cafes,4.7,1
Sciué Italian Bakery Caffé,Vancouver,V6E 0A7,49.28691,-123.1224397,25,2.0,Breakfast & Brunch,3.1,0
49th Parallel Coffee,Vancouver,V5T 0C1,49.2591330651218,-123.10088478104,534,1.0,Cafes,4.1,1
The Narcissus,Vancouver,V5L 0A2,49.28423,-123.06998,12,,Cafes,4.3,1
Cafe Marie,Vancouver,V6B 1X4,49.282039,-123.113726,5,,Cafes,4.6,1
La La Island,Vancouver,V6K 4N3,49.26435443750349,-123.171443449561,12,2.0,Bakeries,4.6,1
Amberdo Cafe,Vancouver,V6E 1Z4,49.28265,-123.13193,5,,Coffee & Tea,4.8,1
D'oro Gelato e Caffè,Vancouver,V6E 1C1,49.2861418,-123.1274473,193,1.0,Ice Cream & Frozen Yogurt,4.1,1
Giovane Caffè,Vancouver,V6B 1Z3,49.28072628962966,-123.1156954,17,,Cafes,3.8,0
Prospect Point,Vancouver,V6G 1Z4,49.3128081868922,-123.142869863626,97,2.0,Cafes,3.5,0
Elaichi Chai,Vancouver,V5W 3A2,49.22763434326447,-123.0909828,8,,Cafes,4.6,1
My Island Café,Vancouver,V6H 3Y5,49.27031,-123.13626,9,,Cafes,4.7,1
Gigi Blin,Vancouver,V6P 2Z2,49.20844,-123.13811,92,1.0,Cafes,4.4,1
Wicked Cafe & Bakery,Vancouver,V6R 3C3,49.258148357899415,-123.18436469882728,20,,Cafes,4.3,1
Guffo Cafe,Vancouver,V6B 0N3,49.27807236813407,-123.1144042533513,4,,Cafes,4.3,1
Flamingo Cafe,Vancouver,V6Z 1L3,49.279491,-123.123094,7,,Coffee & Tea,4.9,1
Broyé Cafe & Bakery,Vancouver,V5W 3A4,49.22632,-123.09036,51,2.0,Bakeries,4.0,1
East Cafe,Vancouver,V5K 1Y8,49.2812767,-123.0563278,60,1.0,Coffee & Tea,4.3,1
Élysées,Vancouver,V5Z 3B2,49.22885,-123.116879,15,,Cafes,4.2,1
Trees Organic Coffee,Vancouver,V6C 1V4,49.2848880197924,-123.114343569975,187,2.0,Cafes,3.6,0
Provisions Kitsilano,Vancouver,V6K 1N8,49.268062,-123.157371,15,2.0,Cafes,4.0,1
Commercial Street Cafe,Vancouver,V5N 4E8,49.2526261,-123.0681265,75,2.0,Cafes,3.5,0
Harvest Community Foods,Vancouver,V6A 2B2,49.277781,-123.0980624,76,2.0,Grocery,3.6,0
TurF,Vancouver,V6J 1N3,49.2682200041763,-123.151621297002,66,2.0,Cafes,3.8,0
Tastes On Tenth,Vancouver,V5Z 4E6,49.2618164,-123.1180584,1,,Coffee & Tea,4.0,1
TV Dinner Market & Café,Vancouver,V6J 1K4,49.2687123,-123.1451282,4,,Themed Cafes,4.8,1
Ciclo Espresso & Cocteles,Vancouver,V6B 5A1,49.2809421846657,-123.11498706471673,6,,Coffee & Tea,4.5,1
Loafe Cafe,Vancouver,V6T 1Z2,49.2660042,-123.2492292,44,1.0,Cafes,3.7,0
Finch's Market,Vancouver,V6A 1X8,49.2785699636665,-123.093410391164,47,2.0,Cafes,4.0,1
Holts Café - Vancouver,Vancouver,V7Y 1E4,49.2839108,-123.1165955,41,,Cafes,3.6,0
Railtown Cafe,Vancouver,V6C 1T2,49.2852667967034,-123.114296054582,24,1.0,Cafes,3.6,0
Faubourg,Vancouver,V6Z 1S2,49.2830902204043,-123.121585475241,192,2.0,Bakeries,3.4,0
The Paper Crane,Vancouver,V5T 1X4,49.2626112,-123.0922038,26,1.0,Cafes,4.0,1
Railtown Cafe,Vancouver,V6Z 1N9,49.2800358888925,-123.123520255129,30,2.0,Cafes,3.0,0
Taf's Café,Vancouver,V6Z 1K7,49.2810768,-123.1202897,58,1.0,Cafes,2.4,0
Il Mondo Caffe,Vancouver,V5N 4A5,49.26798192279789,-123.0693353,9,,Cafes,3.9,0
Great Dane Coffee,Vancouver,V6T 0B4,49.2700488028238,-123.250755445288,74,1.0,Cafes,4.2,1
Hiel Cafe,Burnaby,V3N 3N4,49.2190187,-122.92795,68,,Cafes,4.3,1
Oidé Coffee,Vancouver,V6J 1H2,49.2695665,-123.14023192883664,22,,Cafes,4.2,1
Forecast Coffee,Vancouver,V5T 3G3,49.25859804273446,-123.10083769261838,41,,Coffee & Tea,3.4,0
Eden Cafe,Vancouver,V6A 1R2,49.2812949,-123.0904826,3,,Cafes,4.3,1
Market Veranda,Vancouver,V6G 1C7,49.28939289664475,-123.13270285767328,5,,Cafes,4.0,1
Oriole Cafe,Vancouver,V6P 6G5,49.2040408407995,-123.13420927686,10,,Cafes,4.4,1
Faubourg,Vancouver,V6B 5Z6,49.27454566704508,-123.12247809022664,19,,Cafes,3.4,0
S2 Cafe House,Vancouver,V6A,49.2807503,-123.0853195,12,1.0,Cafes,3.8,0
Faubourg,Vancouver,V6M 1Z1,49.2344771,-123.1574179,206,2.0,Bakeries,3.5,0
Ciclo Espresso- Coal Harbour,Vancouver,V6C 0B2,49.287774688966984,-123.117245,4,,Coffee & Tea,4.8,1
Olivier’s Cafe,Vancouver,V6Z 1T9,49.282016354956944,-123.12312188381297,5,,Cafes,3.8,0
Agora Cafe,Vancouver,V6T 1Z4,49.28573972263773,-123.12224768834332,6,1.0,Cafes,4.2,1
Sooyo Cafe,Vancouver,V5K 2V4,49.2755254,-123.03652636706828,13,2.0,Cafes,4.4,1
El Cafecito,Vancouver,V6H 3R9,49.271632,-123.134929,4,,Cafes,4.0,1
KITS Eyecare,Vancouver,V6K 3E4,49.27241,-123.15464,17,,Cafes,3.7,0
Matchstick Café,Vancouver,V6E 1N5,49.28318,-123.13494,27,,Coffee & Tea,3.7,0
Tru Cafe,Vancouver,V6J 5C5,49.26950704325791,-123.13869,12,,Ice Cream & Frozen Yogurt,3.8,0
Be Fresh Local Market,Vancouver,V6J 1G6,49.2706288656713,-123.1479684636,40,2.0,Organic Stores,3.5,0
The Corner Store Cafe,Vancouver,V6J 1J8,49.26953,-123.13896,4,,Cafes,4.0,1
Aperture Coffee Bar,Vancouver,V5V 3P7,49.248561,-123.1008891,43,,Cafes,3.3,0
Wick's Café,Vancouver,V6P 3E7,49.20407,-123.13521,85,1.0,Cafes,4.0,1
AT Cafe,Vancouver,V6P 5A1,49.20790022032179,-123.14030170440672,8,,Cafes,4.9,1
Toña Bakery & Café,Vancouver,V6S 1R1,49.24785726737812,-123.18550822883617,4,,Cafes,4.8,1
Cafe Eggstatic,Vancouver,V5N 0E5,49.242612,-123.059285,6,,Bubble Tea,4.7,1
Waves Coffee House,Vancouver,V6H 1E2,49.263615784527,-123.128756644037,32,1.0,Coffee & Tea,3.3,0
Homeslice Cafe & Bakery,Vancouver,V6M 3W4,49.23799,-123.155624,8,,Cafes,4.5,1
Yar Cafe,Vancouver,V6H 1G5,49.26333512440653,-123.129898,5,,Coffee & Tea,4.6,1
Butter Baked Goods & Cafe,Vancouver,V6N 1G8,49.24213957138887,-123.1704097,108,2.0,Cafes,3.4,0
Day Plus Cafe & Bistro,Vancouver,V6G 1C9,49.2908403,-123.13416895950718,3,,Cafes,4.7,1
B&K Bakery & Cafe,Vancouver,V5Z 4C2,49.263643,-123.118152,0,,Cafes,0.0,0
Cathy's Cafe,Vancouver,V6M 4B6,49.235056444677504,-123.1615736517406,4,,Cafes,4.5,1
Nok Nok Cafe,Vancouver,V5K 1Z3,49.280960519788586,-123.0525317,5,,Cafes,4.6,1
Jack’s Spot,Vancouver,V5R 5M1,49.230027988596106,-123.0257748648885,14,,Bakeries,4.1,1
Crossroads Cafe,Vancouver,V6Z 1S4,49.28288,-123.12191,2,1.0,Cafes,4.5,1
Swiss Coffee Cup Cafe,Vancouver,V6B 5A7,49.2853124,-123.1120535,2,,Sandwiches,4.5,1
The Bee’s Knees,Vancouver,V6E 2V2,49.2880706676331,-123.12142680015013,1,,Cafes,4.0,1
Laughing Bean Coffee Company,Vancouver,V5K 1Z5,49.281419607212,-123.049625348003,66,1.0,Coffee & Tea,3.5,0
Velo Star Cafe,Vancouver,V5W 3K3,49.2571627,-123.1202562,4,,Cafes,3.5,0
Yuki Cafe Sushi & More,Vancouver,V5R 5M2,49.232021,-123.026155,10,,Japanese,4.8,1
Metro Coffee Bar & Billiards,Vancouver,V5R 5K2,49.2353253,-123.0381433,7,,Pool Halls,4.1,1
Garden Cafe at VanDusen Garden,Vancouver,V6M 4H1,49.2383826,-123.1281484,54,2.0,Cafes,3.1,0
Doughgirls,Vancouver,V6S 0B9,49.254644,-123.235875,69,1.0,Cafes,4.2,1
The Little Coffee House,Vancouver,V5X 3A2,49.20993,-123.10956,3,,Cafes,5.0,1
Second Cup,Vancouver,V6H 3N1,49.2450981314324,-123.12436663912466,9,1.0,Cafes,3.0,0
Angus T Bakery,Vancouver,V5S 0C2,49.20539421938929,-123.03085358154756,5,2.0,Bakeries,4.2,1
La Cuisson Cafe,Vancouver,V6M 1Y8,49.2344325,-123.1535583,52,2.0,Cafes,3.4,0
Cafe Episode,Vancouver,V5M 2E1,49.25860001208422,-123.04467625916004,19,,Cafes,4.1,1
Art Bite Cafe,Vancouver,V6G 2S3,49.28996,-123.12805,1,,Cafes,5.0,1
Aquarium Cafe,Vancouver,V6G 3E2,49.3012428,-123.1294403,7,1.0,Cafes,3.9,0
Octave Cafe,Vancouver,V6Z 2P6,49.2743472,-123.1262105,1,,Coffee & Tea,4.0,1
Unscripted Coffee,Vancouver,V6C 1V4,49.285041,-123.114865,1,,Coffee & Tea,5.0,1
Milk & Sugar BBQ Bar,Vancouver,V5R 6B8,49.2382463072985,-123.032146990299,33,,Cafes,3.2,0
Pampanga's Best Cafeteria,Vancouver,V5V 4G1,49.2468726732466,-123.090463243425,10,,Cafes,3.4,0
Deville Coffee,Vancouver,V6E 1V8,49.2853396,-123.1242487,9,,Cafes,3.4,0
Liquids And Solids,Vancouver,V6A,49.28135,-123.08461,24,1.0,Cafes,3.6,0
Roundel Cafe,Vancouver,V5K 1Y8,49.28129402513607,-123.055357,175,2.0,Breakfast & Brunch,3.5,0
Just Another,Vancouver,V5Y 1H9,49.26664,-123.10773,1,,Cafes,4.0,1
Bistro Olé,Vancouver,V6E 4R5,49.28835,-123.12217,1,,Cafes,5.0,1
Honey Cafe,Vancouver,V5V 3C2,49.256019758392426,-123.08784984856638,4,,Cafes,4.0,1
Grandmama's Cafe,Vancouver,V6M 4B5,49.23504,-123.16162,14,,Cafes,3.1,0
Waves Coffee House,Vancouver,V6B 1L1,49.2837817,-123.1119746,41,1.0,Coffee & Tea,2.7,0
Little Umbrella,Vancouver,V6R 2H7,49.263556,-123.205023,1,,Cafes,5.0,1
Cafe Ami,Vancouver,V6C 3E8,49.2836799,-123.11965,2,,Cafes,4.0,1
Scarlet Tapas Lounge,Vancouver,V6Z 1M4,49.2768837,-123.126335,6,2.0,Cafes,2.2,0
Mon Paris Patisserie,Vancouver,V5Y 0H8,49.269995,-123.106861,4,,Cafes,3.3,0
JJ Bean Coffee Roasters,Vancouver,V5V 4G3,49.2463493555895,-123.089983463287,26,1.0,Cafes,3.7,0
Sprouts,Vancouver,V6T 1Z1,49.267585874444904,-123.25039128042667,12,1.0,Vegetarian,4.4,1
Ki Cafe,Burnaby,V5J 4J2,49.2208272,-122.9884543,125,2.0,Desserts,3.9,0
Prado Cafe,Vancouver,V6S 2G5,49.24616,-123.185233,1,,Cafes,4.0,1
River Road Cafe,Richmond,V6X 1Z7,49.1967308,-123.0942652,18,1.0,Cafes,3.8,0
Timber Bistro and Books,Vancouver,V5M 1Y8,49.26114,-123.04893,6,,Cafes,4.2,1
Cafe & Life Co,Richmond,V6Y 0L3,49.16367265363718,-123.13465985287418,20,2.0,Breakfast & Brunch,4.3,1
VT's Cafe,Vancouver,V5T 4G5,49.262352,-123.09712,3,,Cafes,4.0,1
Trees Organic Coffee,Vancouver,V5R 4G6,49.2385014,-123.031401,26,,Cafes,3.5,0
PAUL Le Cafe,Vancouver,V6B 0S6,49.28169759028251,-123.1176061,4,,Bakeries,3.5,0
Mink Chocolates Factory and Cafe,Vancouver,V5X 4S6,49.2071160461357,-123.106154166162,4,,Chocolatiers & Shops,4.0,1
CHOCHO Hot Pot,Burnaby,V5H 1Z9,49.2313,-123.00683,175,3.0,Hot Pot,4.5,1
John 3:16 Malaysian Delights,Burnaby,V5H 2E8,49.22494698851795,-122.9900406,15,,Malaysian,4.5,1
The Meat Up,Burnaby,V5H 2E6,49.2254546362785,-122.98992646931154,62,3.0,Barbeque,4.1,1
Atlas Steak + Fish,Burnaby,V5G 1C7,49.256747,-123.006931,189,3.0,Steakhouses,4.0,1
Haidilao Hotpot Brentwood,Burnaby,V5C 0K3,49.267417,-123.00189,45,,Chinese,4.6,1
The Dolar Shop - Station Square,Burnaby,V5H 0H5,49.2277884925998,-123.00316795158997,169,3.0,Hot Pot,4.3,1
Saku,Burnaby,V5C 0M7,49.26543,-123.005428,52,,Japanese,4.5,1
Gokudo Shabu Shabu,Burnaby,V5H 0E5,49.230168460812294,-123.0038528105504,164,3.0,Hot Pot,4.4,1
Birdies,Burnaby,V5C 6N4,49.2655537242762,-123.01959240000002,80,2.0,Salad,4.0,1
White Lotus Cafe,Burnaby,V5B 2Y1,49.2656111504516,-122.97883607144,98,2.0,Vietnamese,4.5,1
Masita Korean Cuisine,Burnaby,V5E 1C5,49.218978345984,-122.969008660356,162,2.0,Korean,3.9,0
Wild Thyme,New Westminster,V3M 4J7,49.2092291,-122.932308,402,2.0,Lebanese,4.4,1
Wild Flour Pizza,Burnaby,V5A 2S8,49.2584540319258,-122.955439905848,67,,Pizza,4.7,1
Takara Sushi,Burnaby,V5G 1G4,49.2545851,-123.0220016,108,2.0,Sushi Bars,4.5,1
Shanghai Dimsum House,Burnaby,V5H 4V2,49.2294464,-123.0044077,160,2.0,Dim Sum,4.0,1
Cactus Club Cafe,Burnaby,V5H 4L7,49.22775581945971,-123.00329214418927,173,2.0,Cocktail Bars,3.9,0
Trattoria by Italian Kitchen,Burnaby,V5H 2A9,49.23020501851105,-123.0039327,407,2.0,Italian,3.2,0
STEM Japanese Eatery,Burnaby,V5J 2B7,49.21497276456137,-122.98816101534423,125,2.0,Japanese,4.2,1
Korea Noodle House,Burnaby,V5H 2A9,49.229066,-123.004751,29,,Noodles,4.2,1
Kokoro Tokyo Mazesoba,Burnaby,V5H 4L6,49.228287011321385,-123.00315331667662,68,2.0,Ramen,4.0,1
22's Grill,Burnaby,V5G 1M4,49.2430980643898,-122.969388433881,7,,Canadian (New),4.4,1
Siam Le Bien,Burnaby,V5C 2J5,49.2813,-123.01068,106,2.0,Thai,4.3,1
Burnaby Mountain Clubhouse,Burnaby,V5A 4M8,49.265138,-122.943048,62,2.0,Lounges,4.1,1
Singapore Hawker,Burnaby,V5E 2W5,49.218768,-122.96447913871704,70,2.0,Singaporean,4.1,1
Living Room Lounge,Burnaby,V5G 4V4,49.2551,-123.02032,46,,Hookah Bars,4.5,1
Safari Snack House And Grill,Burnaby,V5E 3N1,49.239118670642895,-122.96287338465577,45,2.0,African,3.9,0
Gaon  Korean Cuisine,Burnaby,V5H 4W7,49.223246,-122.982823,25,,Chinese,4.1,1
Grand Chinese Restaurant,Burnaby,V5C 3Z2,49.266893,-123.004262,68,2.0,Chinese,4.0,1
Green & Oak Malaysian Restaurant,Burnaby,V5C 2H5,49.28081,-123.02185,139,2.0,Malaysian,3.9,0
Jovo the Butcher,Burnaby,V3N 1B3,49.22185,-122.94565,7,,Delis,5.0,1
JOEY Burnaby,Burnaby,V5C 6R5,49.2669122,-123.0066466,274,2.0,Canadian (New),3.7,0
The Keg Steakhouse + Bar,Burnaby,V5C 0B5,49.2596278,-123.0019108,261,3.0,Steakhouses,3.9,0
Little Minh's,Burnaby,V5J 0A3,49.1990675,-122.9799962,149,2.0,Vietnamese,4.3,1
Riverway Clubhouse Restaurant,Burnaby,V5J 5J3,49.200617,-122.990237,86,2.0,Canadian (New),3.5,0
OEB Breakfast,Burnaby,V5C 3Z6,49.267442,-123.002595,336,2.0,Breakfast & Brunch,4.1,1
Sooda Korean BBQ,Burnaby,V5C 3Z6,49.2680924,-123.0003773,152,2.0,Korean,4.1,1
Big Way Hot Pot,Burnaby,V5H 1Z8,49.2310987,-123.0083309711633,105,2.0,Hot Pot,4.0,1
Portobello Restaurant,Burnaby,V5C 2J4,49.280764,-123.013394,16,,Italian,4.6,1
Horin Ramen,Burnaby,V5H 2A9,49.22901506843291,-123.00505047055158,50,,Ramen,4.5,1
Burnt Orange,Burnaby,V5C 2J9,49.280836,-123.007658,28,,Breakfast & Brunch,4.5,1
Tenen,Burnaby,V5J 4J8,49.21549,-122.98895,88,2.0,Barbeque,4.2,1
The Viet Noodle Guy,Burnaby,V5C 3Z2,49.26721987665755,-123.00572763320035,216,2.0,Vietnamese,4.1,1
MYST Asian Fusion,Burnaby,V5E 1C5,49.21936313246308,-122.9706842,269,2.0,Chinese,3.6,0
NamPo,Burnaby,V5H 4C2,49.22620549734934,-122.9917955,12,,Chinese,4.4,1
Chao Shou Wang,Burnaby,V5H 2A9,49.2290734,-123.0048795,44,1.0,Chinese,4.1,1
Chettinad Dosa Palace,Burnaby,V5E 3N1,49.23933,-122.96364,83,2.0,Indian,3.2,0
