store_name,city,latitude,longitude,target_rating,target_is_successful,competitor_count_500m,nearest_transit_distance_m
Elysian Coffee Broadway,Vancouver,49.263083,-123.117317,4.0,1,25,64.50180952460778
Cafe Lokal,Vancouver,49.2683300473659,-123.16486839205,4.4,1,2,10.41032566998696
Continental Coffee House,Vancouver,49.2472882191904,-123.101281828922,4.0,1,6,131.11832959958338
Honolulu Coffee,Vancouver,49.2344233,-123.154854,3.9,0,6,28.0418677725457
Cafe Algarve,Vancouver,49.2597049,-123.0700568,3.8,0,0,38.81284387315877
JOY Cafe,Vancouver,49.2098293,-123.1182943,3.5,0,0,52.8674066374034
Ellipsis,Vancouver,49.269369644600665,-123.1401449,3.5,0,14,30.397664378871315
Pallet Coffee Roasters,Vancouver,49.28691488337768,-123.1223509,5.0,1,41,72.4494295588742
Wicked Cafe,Vancouver,49.26544874408263,-123.135842,3.8,0,5,183.29465352618442
Mink - A Chocolate Café,Vancouver,49.2864696,-123.1156543,3.6,0,45,121.71131913664377
Cafe Algan,Vancouver,49.21776115384755,-123.1184714888478,4.7,1,0,145.17350864465786
Charisma Cafe & Dessert House,Vancouver,49.27998259460614,-123.1087145,3.9,0,39,73.36852621854904
Livni Café & Bakery,Vancouver,49.2640185,-123.1557477,4.8,1,2,6.513638809895835
Breka Bakery & Café,Vancouver,49.24383730986246,-123.10114614665508,3.9,0,4,32.11319148193541
Peaked Pies,Vancouver,49.263195928516275,-123.12079366441708,4.0,1,24,36.43138605784375
Mitchie Matcha,Vancouver,49.2462951,-123.1015338,3.9,0,6,48.061595773839194
Chau Cafe,Vancouver,49.2385534,-123.0652551,4.4,1,1,95.1461266761492
Matcha Corner,Vancouver,49.25241038000087,-123.08104379663044,3.7,0,1,33.151408616184604
Yaletown Gelato,Vancouver,49.27492,-123.12321,4.1,1,31,50.385098080986516
The Lion's Den Cafe,Vancouver,49.257273,-123.089984,3.8,0,6,32.54598066853203
Feast & Fallow,Vancouver,49.233715,-123.112521,4.2,1,1,91.43728263708657
Railtown Cafe,Vancouver,49.2850022,-123.0955516,4.1,1,5,245.26408221095272
AM Cafe,Vancouver,49.26214,-123.09476,4.6,1,9,65.51846489414568
Deville Coffee,Vancouver,49.2853546768392,-123.11246584304324,3.9,0,43,39.31694022382584
Foglifter Coffee Roasters,Vancouver,49.2531365,-123.1007951,3.8,0,7,10.221013384466822
Cloud & Shine Cafe,Vancouver,49.2637371,-123.1574019,4.8,1,2,17.00939102244014
Amberdo Cafe,Vancouver,49.26815163219932,-123.16559608218212,4.4,1,2,53.716867308273685
Aidan’s Coffee And Food,Vancouver,49.26384116132019,-123.1222828,4.0,1,20,45.457285797265854
Comma Cafe,Vancouver,49.256915,-123.126921,4.4,1,2,29.727139946035
Stega Eatery,Vancouver,49.28369,-123.10914,4.5,1,50,32.79920398766056
Aidan's,Vancouver,49.28776,-123.11833,4.1,1,39,105.33422066830254
Sula Cafe,Vancouver,49.26617077297887,-123.0992835,4.4,1,8,117.13562350905393
Japanese Bistro Kamome,Vancouver,49.2371553,-123.0327306,3.9,0,6,72.75608866226437
Aphrodite's Organic  Pie Shop,Vancouver,49.2684732,-123.1834864,3.3,0,0,102.75872567118338
The Garden Strathcona,Vancouver,49.28076,-123.08563,4.7,1,3,51.893595904604524
CHAU Veggie Express,Vancouver,49.2726237,-123.1356235,4.2,1,12,366.86505866204004
Off the Tracks Espresso Bar and Bistro,Vancouver,49.2704079,-123.1340809,3.7,0,11,307.3134237483426
Creme de la Crumb Bakeshop & Catering,Vancouver,49.2738565,-123.0775108,3.3,0,1,10.75885635244102
The Narcissus,Vancouver,49.28423,-123.06998,4.3,1,1,39.7397354793259
La La Island,Vancouver,49.26435443750349,-123.171443449561,4.6,1,1,24.43486543106615
Sciué Italian Bakery Caffé,Vancouver,49.28691,-123.1224397,3.1,0,41,76.04142578623117
49th Parallel Coffee,Vancouver,49.2591330651218,-123.10088478104,4.1,1,14,39.76258334234562
Elaichi Chai,Vancouver,49.22763434326447,-123.0909828,4.6,1,1,28.089251918802386
Provisions Kitsilano,Vancouver,49.268062,-123.157371,4.0,1,4,112.37351810699106
Gigi Blin,Vancouver,49.20844,-123.13811,4.4,1,4,53.431371918469
Amberdo Cafe,Vancouver,49.28265,-123.13193,4.8,1,12,138.92674442710987
Cafe Marie,Vancouver,49.282039,-123.113726,4.6,1,63,111.26585894403473
Flamingo Cafe,Vancouver,49.279491,-123.123094,4.9,1,55,100.95083316960367
Wicked Cafe & Bakery,Vancouver,49.258148357899415,-123.18436469882728,4.3,1,0,11.902638192190581
Giovane Caffè,Vancouver,49.28072628962966,-123.1156954,3.8,0,54,26.241034303229675
D'oro Gelato e Caffè,Vancouver,49.2861418,-123.1274473,4.1,1,27,10.066012029071256
East Cafe,Vancouver,49.2812767,-123.0563278,4.3,1,5,15.58717448917998
Prospect Point,Vancouver,49.3128081868922,-123.142869863626,3.5,0,0,1493.935818677331
Guffo Cafe,Vancouver,49.27807236813407,-123.1144042533513,4.3,1,44,32.815633173729836
My Island Café,Vancouver,49.27031,-123.13626,4.7,1,11,159.32403803932027
Commercial Street Cafe,Vancouver,49.2526261,-123.0681265,3.5,0,0,133.8640046828172
Finch's Market,Vancouver,49.2785699636665,-123.093410391164,4.0,1,10,212.1796460069918
Harvest Community Foods,Vancouver,49.277781,-123.0980624,3.6,0,13,88.93634845230285
TV Dinner Market & Café,Vancouver,49.2687123,-123.1451282,4.8,1,16,51.87962774754754
Holts Café - Vancouver,Vancouver,49.2839108,-123.1165955,3.6,0,61,77.90309723903366
Tastes On Tenth,Vancouver,49.2618164,-123.1180584,4.0,1,27,171.66454155340492
Élysées,Vancouver,49.22885,-123.116879,4.1,1,0,67.59861097636858
Ciclo Espresso & Cocteles,Vancouver,49.2809421846657,-123.11498706471671,4.5,1,56,36.630322369658266
Faubourg,Vancouver,49.2830902204043,-123.121585475241,3.4,0,51,68.87210267199418
TurF,Vancouver,49.2682200041763,-123.151621297002,3.8,0,12,49.468694480831275
Loafe Cafe,Vancouver,49.2660042,-123.2492292,3.7,0,2,82.69973399832145
Trees Organic Coffee,Vancouver,49.2848880197924,-123.114343569975,3.6,0,54,21.820724564554972
Broyé Cafe & Bakery,Vancouver,49.22632,-123.09036,4.0,1,1,64.93961432875903
Oidé Coffee,Vancouver,49.2695665,-123.14023192883664,4.2,1,15,14.487836148071317
Railtown Cafe,Vancouver,49.2800358888925,-123.123520255129,3.0,0,48,77.13915093954412
Forecast Coffee,Vancouver,49.25859804273446,-123.10083769261838,3.4,0,10,23.21600808381041
Railtown Cafe,Vancouver,49.2852667967034,-123.114296054582,3.6,0,53,7.774923575455888
The Paper Crane,Vancouver,49.2626112,-123.0922038,4.0,1,7,32.36984929588161
Market Veranda,Vancouver,49.28939289664475,-123.13270285767328,4.0,1,25,35.35048506282626
Hiel Cafe,Burnaby,49.2190187,-122.92795,4.3,1,6,34.729896975814555
S2 Cafe House,Vancouver,49.2807503,-123.0853195,3.8,0,3,45.29023209249803
Olivier’s Cafe,Vancouver,49.282016354956944,-123.12312188381296,3.8,0,40,75.40683995037354
Eden Cafe,Vancouver,49.2812949,-123.0904826,4.3,1,6,42.67093656643834
Oriole Cafe,Vancouver,49.2040408407995,-123.13420927686,4.4,1,2,124.5728270740184
Matchstick Café,Vancouver,49.28318,-123.13494,3.7,0,7,23.381782790411073
Great Dane Coffee,Vancouver,49.2700488028238,-123.250755445288,4.2,1,2,255.30204676892214
The Corner Store Cafe,Vancouver,49.26953,-123.13896,4.0,1,13,43.64553234164255
Faubourg,Vancouver,49.2344771,-123.1574179,3.5,0,6,52.44115269111073
Agora Cafe,Vancouver,49.28573972263773,-123.12224768834332,4.2,1,43,80.69147291251024
Il Mondo Caffe,Vancouver,49.26798192279789,-123.0693353,3.9,0,3,15.674579501822475
Faubourg,Vancouver,49.27454566704508,-123.12247809022664,3.4,0,28,27.136859285085826
Sooyo Cafe,Vancouver,49.2755254,-123.03652636706828,4.4,1,0,204.95726274923697
Be Fresh Local Market,Vancouver,49.2706288656713,-123.1479684636,3.5,0,12,198.68560831741866
Toña Bakery & Café,Vancouver,49.24785726737812,-123.18550822883616,4.8,1,1,14.386055710580084
Cafe Ami,Vancouver,49.260803,-123.123994,3.6,0,14,36.22437805609541
Tru Cafe,Vancouver,49.26950704325791,-123.13869,3.8,0,14,23.905317540436965
El Cafecito,Vancouver,49.271632,-123.134929,4.0,1,12,328.3526235833641
KITS Eyecare,Vancouver,49.27241,-123.15464,3.7,0,1,13.72772526413229
Taf's Café,Vancouver,49.2810768,-123.1202897,2.4,0,52,108.51125999526452
Wick's Café,Vancouver,49.20407,-123.13521,4.0,1,2,64.85948001492835
Waves Coffee House,Vancouver,49.263615784527,-123.128756644037,3.3,0,9,45.226757809485854
AT Cafe,Vancouver,49.20790022032179,-123.14030170440672,4.9,1,3,37.791502168865215
Yar Cafe,Vancouver,49.26333512440653,-123.129898,4.6,1,8,44.637254922700535
B&K Bakery & Cafe,Vancouver,49.263643,-123.118152,0.0,0,25,31.711189505902592
Cathy's Cafe,Vancouver,49.235056444677504,-123.1615736517406,4.5,1,4,69.20957223359534
Aperture Coffee Bar,Vancouver,49.248561,-123.1008891,3.3,0,6,24.523186517350737
Butter Baked Goods & Cafe,Vancouver,49.24213957138887,-123.1704097,3.4,0,0,13.246413467953955
Cafe Eggstatic,Vancouver,49.242612,-123.059285,4.7,1,1,15.572243159662765
Homeslice Cafe & Bakery,Vancouver,49.23799,-123.155624,4.5,1,4,6.863484624612759
Day Plus Cafe & Bistro,Vancouver,49.2908403,-123.13416895950718,4.7,1,23,77.812433584026
Velo Star Cafe,Vancouver,49.2571627,-123.1202562,3.5,0,8,18.26291203589063
Ciclo Espresso- Coal Harbour,Vancouver,49.287774688966984,-123.117245,4.7,1,40,119.22358741125244
Doughgirls,Vancouver,49.254644,-123.235875,4.2,1,0,52.423547401943374
Swiss Coffee Cup Cafe,Vancouver,49.2853124,-123.1120535,4.5,1,43,31.903134303783734
Jack’s Spot,Vancouver,49.230027988596106,-123.0257748648885,4.1,1,4,256.7769008051076
The Little Coffee House,Vancouver,49.20993,-123.10956,5.0,1,1,253.02657532646424
Garden Cafe at VanDusen Garden,Vancouver,49.2383826,-123.1281484,3.1,0,0,55.98331628563189
Laughing Bean Coffee Company,Vancouver,49.281419607212,-123.049625348003,3.5,0,4,77.67654953730992
Yuki Cafe Sushi & More,Vancouver,49.232021,-123.026155,4.8,1,5,103.9834793082362
Crossroads Cafe,Vancouver,49.28288,-123.12191,4.5,1,51,81.01823623100877
Second Cup,Vancouver,49.2450981314324,-123.12436663912466,3.0,0,0,228.0777277203267
Unscripted Coffee,Vancouver,49.285041,-123.114865,5.0,1,54,37.01134237204388
Angus T Bakery,Vancouver,49.20539421938929,-123.03085358154756,4.2,1,0,52.792051982013376
La Cuisson Cafe,Vancouver,49.2344325,-123.1535583,3.4,0,4,51.00560625595176
The Bee’s Knees,Vancouver,49.2880706676331,-123.12142680015012,4.0,1,38,138.73389042987793
Art Bite Cafe,Vancouver,49.28996,-123.12805,5.0,1,22,32.655675152010495
Aquarium Cafe,Vancouver,49.3012428,-123.1294403,3.9,0,0,322.83294122471887
Cafe Episode,Vancouver,49.25860001208422,-123.04467625916004,4.1,1,1,46.466731476953825
Roundel Cafe,Vancouver,49.28129402513607,-123.055357,3.5,0,5,43.014309093927125
Octave Cafe,Vancouver,49.2743472,-123.1262105,4.0,1,22,114.33669111246967
Milk & Sugar BBQ Bar,Vancouver,49.2382463072985,-123.032146990299,3.2,0,3,26.08546856467537
Liquids And Solids,Vancouver,49.28135,-123.08461,3.6,0,4,51.17243182599908
Pampanga's Best Cafeteria,Vancouver,49.2468726732466,-123.090463243425,3.4,0,4,64.12038380589128
Deville Coffee,Vancouver,49.2853396,-123.1242487,3.4,0,33,159.96214250327267
Cafe Ami,Vancouver,49.2836799,-123.11965,4.0,1,59,83.03229034739076
Just Another,Vancouver,49.26664,-123.10773,4.0,1,3,302.8012441197847
Grandmama's Cafe,Vancouver,49.23504,-123.16162,3.1,0,4,70.14874978508934
Bistro Olé,Vancouver,49.28835,-123.12217,5.0,1,34,113.08704699927758
Honey Cafe,Vancouver,49.256019758392426,-123.08784984856638,4.0,1,6,87.48616498308917
Mon Paris Patisserie,Vancouver,49.269995,-123.106861,3.3,0,3,70.23411411839693
Sprouts,Vancouver,49.267585874444904,-123.25039128042668,4.4,1,2,135.6414749070408
River Road Cafe,Richmond,49.1967308,-123.0942652,3.8,0,1,407.2683664676199
JJ Bean Coffee Roasters,Vancouver,49.2463493555895,-123.089983463287,3.7,0,4,24.06854959778968
Little Umbrella,Vancouver,49.263556,-123.205023,5.0,1,1,43.10672108376241
Prado Cafe,Vancouver,49.24616,-123.185233,4.0,1,1,26.77947595822626
Metro Coffee Bar & Billiards,Vancouver,49.2353253,-123.0381433,4.1,1,5,11.806252533237908
Mink Chocolates Factory and Cafe,Vancouver,49.2071160461357,-123.106154166162,4.0,1,1,531.234844213267
VT's Cafe,Vancouver,49.262352,-123.09712,4.0,1,15,69.45930567510054
Timber Bistro and Books,Vancouver,49.26114,-123.04893,4.2,1,1,87.87426290380544
Nok Nok Cafe,Vancouver,49.280960519788586,-123.0525317,4.6,1,4,91.30043471870336
PAUL Le Cafe,Vancouver,49.28169759028251,-123.1176061,3.5,0,62,24.87575911089829
Yasser’s Cafe,Burnaby,49.249928600037144,-123.01896657748732,4.7,1,1,55.92158149892166
Cafe & Life Co,Richmond,49.16367265363718,-123.13465985287418,4.3,1,20,15.761511650391682
Ki Cafe,Burnaby,49.2208272,-122.9884543,3.9,0,10,79.7557636888559
Sciué Italian Bakery Caffé,Vancouver,49.28378,-123.1195,2.8,0,60,89.00435727825354
Waves Coffee House,Vancouver,49.28061734280294,-123.12252486101922,2.8,0,47,164.04907839927617
Cilantro Cafe,Vancouver,49.28116,-123.12157,5.0,1,48,78.37979393584168
Blaze Cafe,Vancouver,49.26086,-123.11629,0.0,0,24,65.93216321964988
CHOCHO Hot Pot,Burnaby,49.2313,-123.00683,4.5,1,28,58.413877004917204
John 3:16 Malaysian Delights,Burnaby,49.22494698851795,-122.9900406,4.5,1,16,51.856580734801156
Saku,Burnaby,49.26543,-123.005428,4.5,1,23,164.0637985831454
Atlas Steak + Fish,Burnaby,49.256747,-123.006931,4.0,1,5,325.48711452036963
White Lotus Cafe,Burnaby,49.2656111504516,-122.97883607144,4.5,1,3,151.5538498826411
The Meat Up,Burnaby,49.2254546362785,-122.98992646931154,4.1,1,15,27.306429523704438
Wild Thyme,New Westminster,49.2092291,-122.932308,4.4,1,12,7.210249857936038
Safari Snack House And Grill,Burnaby,49.239118670642895,-122.96287338465577,3.9,0,3,81.58289124261282
22's Grill,Burnaby,49.2430980643898,-122.969388433881,4.4,1,2,121.50760738706909
Haidilao Hotpot Brentwood,Burnaby,49.267417,-123.00189,4.6,1,20,82.71339286511865
Takara Sushi,Burnaby,49.2545851,-123.0220016,4.4,1,7,41.123497840677615
Wild Flour Pizza,Burnaby,49.2584540319258,-122.955439905848,4.7,1,0,18.428566855393118
Shanghai Dimsum House,Burnaby,49.2294464,-123.0044077,4.0,1,31,84.53596543318454
Gokudo Shabu Shabu,Burnaby,49.230168460812294,-123.0038528105504,4.4,1,30,124.93109401135504
Green & Oak Malaysian Restaurant,Burnaby,49.28081,-123.02185,3.9,0,11,45.81374543729924
Korea Noodle House,Burnaby,49.229066,-123.004751,4.2,1,31,80.97559136044138
STEM Japanese Eatery,Burnaby,49.21497276456137,-122.98816101534425,4.2,1,5,26.203189289248975
Siam Le Bien,Burnaby,49.2813,-123.01068,4.3,1,19,104.92701602967324
Singapore Hawker,Burnaby,49.218768,-122.96447913871704,4.1,1,8,58.09646082189814
Burnaby Mountain Clubhouse,Burnaby,49.265138,-122.943048,4.1,1,0,437.9658066973759
Birdies,Burnaby,49.2655537242762,-123.01959240000002,4.0,1,3,173.61685169445312
Jovo the Butcher,Burnaby,49.22185,-122.94565,5.0,1,16,15.603469532510848
Masita Korean Cuisine,Burnaby,49.218978345984,-122.969008660356,3.9,0,5,48.83162182960846
Grand Chinese Restaurant,Burnaby,49.266893,-123.004262,4.0,1,22,96.06644588915792
OEB Breakfast,Burnaby,49.267442,-123.002595,4.1,1,20,37.45148749364946
Kokoro Tokyo Mazesoba,Burnaby,49.228287011321385,-123.00315331667662,4.0,1,29,63.18454567877673
Little Minh's,Burnaby,49.1990675,-122.9799962,4.3,1,3,102.49342945815353
Riverway Clubhouse Restaurant,Burnaby,49.200617,-122.990237,3.5,0,1,666.8768350188325
Sooda Korean BBQ,Burnaby,49.2680924,-123.0003773,4.1,1,20,188.29919185898305
The Dolar Shop - Station Square,Burnaby,49.2277884925998,-123.00316795158996,4.3,1,27,77.98842141883762
The Viet Noodle Guy,Burnaby,49.26721987665755,-123.00572763320037,4.1,1,23,175.13172001620177
Living Room Lounge,Burnaby,49.2551,-123.02032,4.5,1,7,94.10522432141843
Chao Shou Wang,Burnaby,49.2290734,-123.0048795,4.1,1,31,71.70231884363928
Cactus Club Cafe,Burnaby,49.22775581945971,-123.00329214418927,3.9,0,27,73.5643124413995
Horin Ramen,Burnaby,49.22901506843291,-123.00505047055158,4.5,1,30,59.18017182690141
Portobello Restaurant,Burnaby,49.280764,-123.013394,4.6,1,21,21.351661702704902
Trattoria by Italian Kitchen,Burnaby,49.23020501851105,-123.0039327,3.2,0,30,121.88640533800285
Burnt Orange,Burnaby,49.280836,-123.007658,4.5,1,17,37.320244952539966
JOEY Burnaby,Burnaby,49.2669122,-123.0066466,3.7,0,23,124.43377109770319
The Keg Steakhouse + Bar,Burnaby,49.2596278,-123.0019108,3.9,0,3,242.1350011051444
Claudio's,Burnaby,49.265511702879046,-123.00492429325408,3.8,0,23,127.01096010475398
Sushi Taku,Vancouver,49.23982721439047,-123.03001648836062,4.3,1,3,33.27994742620727
Chen,Burnaby,49.28086095595619,-123.0091730738817,4.1,1,20,30.217364830944643
Chad Thai,Burnaby,49.2809351,-123.0160318,4.1,1,21,19.227414688731916
Blue Coast,Vancouver,49.23466,-123.0246,4.5,1,2,29.45548026621762
SOCRATES in the Heights,Burnaby,49.2811430405355,-122.998363226652,4.5,1,10,104.8685680567561
La Forêt - Royal Oak,Burnaby,49.2203,-122.98637,4.3,1,8,133.94889141333147
NamPo,Burnaby,49.22620549734934,-122.9917955,4.4,1,14,20.862207921265014
Chettinad Dosa Palace,Burnaby,49.23933,-122.96364,3.2,0,3,24.168986470276828
Kokoro Tokyo Mazesoba,Burnaby,49.26695219266848,-123.00631798803806,4.3,1,23,147.22052006129732
Big Way Hot Pot,Burnaby,49.2310987,-123.0083309711633,4.0,1,23,38.16132017237322
Cockney Kings Fish & Chips,Burnaby,49.28005299920758,-122.96652586933914,4.0,1,2,98.50507905061609
Tenen,Burnaby,49.21549,-122.98895,4.2,1,5,55.39353496467237
Tendon Kohaku,Burnaby,49.2278910406839,-123.00348046083376,3.7,0,28,53.28932910126633
B&D Authentic Viet Cuisine,Burnaby,49.21818434432872,-122.9578841,3.8,0,6,39.2927189817689
Sushi Bar Kilala,Burnaby,49.2811517065771,-122.995635763696,4.3,1,7,20.62392417131986
Green Leaf Cafe,Burnaby,49.2533051,-122.8982928,4.1,1,11,10.107785601600993
Argo Greek Cuisine Pizza Pasta,Burnaby,49.2544359,-123.02071005595984,4.2,1,7,70.26031146107509
The One Restaurant,Burnaby,49.2211721,-122.9774371,3.4,0,4,135.77589051718357
Chào Mámi,Burnaby,49.2808832078838,-123.014717570458,4.0,1,20,37.2978679904511
MYST Asian Fusion,Burnaby,49.21936313246308,-122.9706842,3.6,0,5,66.04681030078137
El Inka Latin Deli,Burnaby,49.24941,-123.01912,4.4,1,1,73.93760166366076
Marble House Eatery,Burnaby,49.2294464,-123.0044077,3.8,0,31,84.53596543318454
Earls Kitchen + Bar,Burnaby,49.2279486,-123.0027748,3.9,0,27,95.04734729991688
Hart House Restaurant,Burnaby,49.23804,-122.96671,3.6,0,3,201.1590523549599
Anatolia's Gate Restaurant,Burnaby,49.2183151,-122.9579254,3.8,0,6,24.522354696911258
Agra Tandoori Restaurant,Burnaby,49.25443,-123.02066,3.9,0,7,73.67580303984616
Golden Pita Lebanese Restaurant,Burnaby,49.2531819933441,-122.897602039217,4.2,1,11,55.44299163381336
Saffron Indian Cuisine,Burnaby,49.2311623,-123.0085405,3.8,0,22,40.095965213740776
Gaon  Korean Cuisine,Burnaby,49.223246,-122.982823,4.1,1,11,48.681159544549885
Bow & Stern,Burnaby,49.2681023,-123.0000943,3.7,0,20,195.86641049604037
Adam's Crepes,Burnaby,49.2149649,-122.9880349,4.6,1,5,33.07828218617082
Mongo Bongo,New Westminster,49.2135179,-122.9193884,3.9,0,37,31.935530902596696
Kimbap Cheonguk,Coquitlam,49.2446982,-122.8918313,4.4,1,28,59.7410003891559
Fraser Park Restaurant,Burnaby,49.1941802,-122.9979206,4.2,1,0,223.78084948510548
Viva Sue Pizza,Burnaby,49.2391579,-122.9625575,4.2,1,3,99.88935655239521
Aroma Eatery,Burnaby,49.228417734136464,-123.00491628393937,4.4,1,32,68.97533659143839
The Hungry Tiger,Burnaby,49.26692129016968,-123.00645179117195,4.5,1,23,137.07119221166298
Shanghai Fortune Cuisine,Burnaby,49.22954179328731,-123.0046759319506,3.9,0,31,75.49461618849132
Balkan House,Burnaby,49.22219,-122.94393,3.4,0,11,53.821362693542596
Chicko Chicken Korean Style,Burnaby,49.2191861,-122.9505083,4.1,1,9,10.241075923138899
L'Artista,Burnaby,49.281231129459975,-123.0188885,4.0,1,16,17.0807312911245
The Bao Place,Burnaby,49.21942124951652,-122.9500496,4.3,1,10,23.435778095054633
Butchers Block BBQ,Burnaby,49.28129,-123.01453,3.8,0,20,68.4656790233383
Cazba Persian Grill,Burnaby,49.2681624665858,-123.00058007240295,3.3,0,20,180.27508414456565
Sushi U,Burnaby,49.2654624429451,-122.978147623681,4.5,1,3,105.42015742716022
Olove Greek Kitchen,Burnaby,49.2804849,-122.9779067,4.0,1,2,133.96709030175688
La Forêt,Burnaby,49.2212819390063,-122.995836958493,3.7,0,1,188.95211046517792
Cayenne Bistro & Grill,Burnaby,49.2213856,-122.9309353,4.8,1,7,23.449188942580275
Tap & Barrel - Brentwood,Burnaby,49.26741280132382,-123.00188253558166,4.2,1,20,83.38683332821836
Afghan Turkish Cuisine,Burnaby,49.2807738,-123.0028986,4.0,1,11,43.035282672976436
Pearl Hot Pot,Burnaby,49.2188387,-122.964481,3.3,0,8,61.37495804899288
Big Way Hot Pot,Burnaby,49.23150769999999,-123.0094545,3.6,0,22,18.542283816402364
Nén,Burnaby,49.224096740087546,-122.9416219,4.2,1,11,24.83212547585518
Taku Japanese Kitchen,Burnaby,49.21462,-122.98827,4.7,1,5,36.20218975749076
Hello Nori,Burnaby,49.26780681630291,-123.00235434393312,4.1,1,20,45.602421025928436
Kozak Ukranian Eatery,New Westminster,49.2114757572234,-122.918422905028,4.4,1,37,4.263127399654022
Barcelos Flame Grilled Chicken,Burnaby,49.19813330438935,-122.97878590283268,3.8,0,2,107.36670258915599
Maruhachi Ra-men,Burnaby,49.2244919,-122.9878563,4.0,1,16,45.96108973774798
Patsara Thai Restaurant,New Westminster,49.204305,-122.908055,4.0,1,31,67.5763603966249
Indian Wok,Burnaby,49.2248408,-122.9884673,4.2,1,15,15.330352062064133
Sushi Garden Japanese Restaurant,Burnaby,49.2291877,-123.0013312,3.4,0,27,66.51905183047045
Gyubee Japanese Grill,Richmond,49.1712466,-123.1351984,4.3,1,40,156.18427664862682
Hooray Cafe & Coffee Lab,Burnaby,49.24362,-122.969446,5.0,1,2,179.67660556729916
Kimshaker,Burnaby,49.2332,-123.013747,4.5,1,6,97.68072866858914
#CHIBOP,Burnaby,49.2677387,-123.0064866,4.5,1,23,196.9007794791919
Pinoy Cravings,Burnaby,49.21947050000001,-122.9499774,4.4,1,10,22.23797168882622
Chongqing,Burnaby,49.22671131459038,-122.99363543518692,3.4,0,14,31.32503834109909
Zaaki Cuisine,New Westminster,49.2131145,-122.9200483,4.6,1,37,35.224333949416874
El Comal,Burnaby,49.247876818077,-122.940112248954,3.9,0,1,351.8964206451858
H&P Noodle House,Burnaby,49.281271,-123.015823,3.7,0,21,34.123567014124866
BIN 4 Burger Lounge,Burnaby,49.2641572,-123.022698,4.0,1,2,62.43334108167189
Simba’s Grill,Burnaby,49.2545127,-123.0231251,4.0,1,7,25.3621457535035
Pho Hong Vietnamese Restaurant,Burnaby,49.2213203,-122.9769818,2.9,0,4,110.31028575075307
No.1 Beef Noodle House,Burnaby,49.2425291,-123.004037333135,3.4,0,1,40.11108531161049
Porker Face,Burnaby,49.266783,-123.004713,4.4,1,22,130.68217287710726
Taverna Greka Restaurant,New Westminster,49.2049414,-122.9043168,4.1,1,15,53.540332482576936
Sushi Modo,Burnaby,49.225836,-122.937422,4.3,1,6,61.59187603503072
Manjal South Indian Kitchen,Burnaby,49.2232674,-122.9428279,4.4,1,12,22.6373349510798
Pizza Garden,Burnaby,49.2252262,-123.0037541,4.0,1,20,57.80952378039513
X-Site Grill & Bistro,Burnaby,49.2811349,-122.9993576,3.8,0,10,100.86306327871195
Galbi Korean BBQ Kingsway,Burnaby,49.23111096061143,-123.00824046134947,4.2,1,25,35.19776538423224
The Gray Olive Cafeteria,Burnaby,49.2807699,-123.01164,4.1,1,20,132.5511231088864
Amay’s House,Vancouver,49.23446,-123.036137,4.3,1,6,4.072036613046238
WhataFood Brazilian Street Food,New Westminster,49.2010175,-122.9131833,4.5,1,52,6.8001744146766505
Eggbomb+,Burnaby,49.249826470737425,-122.8948839,3.7,0,18,172.3751768616629
Cioffi's Meat Market & Deli,Burnaby,49.280911944717026,-123.012598,3.7,0,21,61.6814642492736
Just Waffles,Vancouver,49.28128196346295,-123.02744138985872,4.5,1,3,75.43440879827192
CM Chicken,Burnaby,49.22732659553047,-122.99451665152054,4.3,1,12,30.1107818267113
Neptune Palace Seafood Restaurant,Burnaby,49.266865847917686,-123.0015548426112,3.4,0,20,33.13434358342767
The Ramen Butcher,Burnaby,49.28095998860335,-123.002488217313,3.3,0,12,22.669933107870364
Cactus Club Cafe,Burnaby,49.26671212,-123.01085799,3.7,0,14,103.3283398411765
Toyo Sushi,Burnaby,49.2809392,-123.0168779,4.2,1,19,27.96654873520269
2025 Cafe,Burnaby,49.226765,-122.993594,4.3,1,14,38.00867538728596
Fung May,Burnaby,49.2288939318384,-123.004783375498,3.4,0,32,80.04942861832646
Anton's Pasta Bar,Burnaby,49.28072,-123.00984,3.5,0,17,61.890431926883295
La Forchetta,Burnaby,49.2804691698666,-122.982101999223,3.8,0,2,22.02923746701148
Sushi On,Burnaby,49.22336826591775,-122.9432077,4.2,1,11,35.1028410234469
Onggi Korean Cusine,Burnaby,49.24377273960674,-122.8933061286807,4.1,1,28,65.43782906968416
Happy Lamb Hot Pot,Burnaby,49.2280567,-122.9973696,3.4,0,15,58.78199355300561
Sushi Yoi,Burnaby,49.2678773,-123.0061449,3.3,0,22,203.9513672948788
Joy Sushi,Burnaby,49.2643086657704,-123.010636587766,3.9,0,11,218.85821564102002
Big Star Sandwich,Burnaby,49.2545219768061,-123.02208635956,4.1,1,7,50.131625718224726
Sopra Sotto Pizzeria,Burnaby,49.280939601557584,-123.0155725,3.9,0,21,14.694963996648925
Afghan Kabul Kebab Donair,Burnaby,49.2808,-123.01483,4.9,1,20,40.6972879737401
Sushi Garden,Burnaby,49.2191,-122.96725,3.4,0,6,33.56657660330494
Hanwoori Korean Restaurant,Burnaby,49.22153,-122.9806,3.4,0,5,78.17411544884017
Pokerrito,Burnaby,49.22800794065202,-123.00332564860584,4.4,1,28,55.370708254908855
