latitude,longitude
49.262968,-123.10637
49.331303,-123.121844
49.230318,-123.077253
49.228692,-123.077321
49.227344,-123.077362
49.234673,-123.169829
49.224925,-123.077479
49.223084,-123.077505
49.221522,-123.077568
49.218344,-123.077162
49.216969,-123.077184
49.215154,-123.077208
49.213443,-123.077228
49.212389,-123.077238
49.21125,-123.076921
49.206054,-123.077678
49.191598,-123.073404
49.187824,-123.073374
49.186906,-123.080211
49.191866,-123.082197
49.206873,-123.077182
49.213213,-123.076965
49.214995,-123.076944
49.216763,-123.076922
49.233687,-123.123477
49.218444,-123.076884
49.221998,-123.077282
49.223765,-123.077214
49.225701,-123.077098
49.227974,-123.077067
49.229335,-123.077025
49.230966,-123.076961
49.233088,-123.076848
49.235113,-123.07681
49.237188,-123.076748
49.240543,-123.076257
49.24199,-123.076223
49.244049,-123.076163
49.245776,-123.076103
49.248848,-123.075932
49.249685,-123.075903
49.252354,-123.075894
49.253818,-123.075837
49.255554,-123.075773
49.260268,-123.077343
49.262754,-123.077367
49.264845,-123.077316
49.268147,-123.077256
49.270771,-123.087153
49.271779,-123.093108
49.272363,-123.096638
49.271749,-123.077197
49.274264,-123.077153
49.276842,-123.077921
49.276868,-123.079737
49.276876,-123.083149
49.27661,-123.087839
49.276651,-123.09021
49.276725,-123.094157
49.278838,-123.097008
49.280427,-123.097706
49.289898,-123.128771
49.281026,-123.024952
49.280991,-123.018168
49.233142,-123.107725
49.280966,-123.015771
49.280953,-123.013446
49.280927,-123.005171
49.280274,-123.003234
49.278815,-123.003254
49.277102,-123.003279
49.275223,-123.00331
49.273455,-123.003294
49.233063,-123.105218
49.266007,-123.003347
49.264033,-123.003368
49.254507,-123.003569
49.254571,-122.997559
49.254305,-122.992775
49.252217,-122.989142
49.249929,-122.985898
49.247739,-122.978665
49.245055,-122.974083
49.243978,-122.9723
49.242011,-122.969218
49.239512,-122.963822
49.238484,-122.959861
49.236789,-122.956115
49.234871,-122.953988
49.232238,-122.950937
49.230217,-122.948543
49.211565,-123.102035
49.228803,-122.946882
49.22719,-122.944919
49.225564,-122.943012
49.22343,-122.940419
49.222565,-122.939172
49.221406,-122.937665
49.219738,-122.935427
49.218044,-122.933166
49.216549,-122.931135
49.213493,-122.927156
49.212073,-122.925333
49.209506,-122.922026
49.207915,-122.920024
49.206465,-122.918199
49.204869,-122.916193
49.203882,-122.914965
49.20405,-122.914885
49.205416,-122.9166
49.206953,-122.918538
49.214623,-123.101909
49.20815,-122.920044
49.210061,-122.922436
49.211541,-122.924297
49.212787,-122.925861
49.214331,-122.927874
49.216422,-122.930621
49.218787,-122.933888
49.220335,-122.93595
49.22192,-122.938077
49.22316,-122.939669
49.224812,-122.941775
49.226926,-122.944374
49.228017,-122.945639
49.229858,-122.947832
49.231054,-122.949269
49.233087,-122.951668
49.236223,-122.955117
49.238982,-122.961114
49.240075,-122.965534
49.217015,-123.101819
49.244602,-122.972866
49.245954,-122.975378
49.247632,-122.978102
49.249555,-122.981263
49.250077,-122.985904
49.252334,-122.988923
49.253824,-122.989318
49.254779,-122.995127
49.254765,-122.9987
49.254741,-123.002423
49.218788,-123.10174
49.263385,-123.003062
49.271387,-123.003117
49.2741,-123.003095
49.275944,-123.003113
49.278616,-123.003062
49.281127,-123.009258
49.281179,-123.01911
49.281222,-123.021845
49.281212,-123.026407
49.288565,-123.123694
49.292951,-123.134018
49.264,-123.243748
49.257295,-123.237949
49.258318,-123.221642
49.258259,-123.214903
49.25819,-123.21185
49.223638,-123.101593
49.258107,-123.205776
49.257993,-123.197445
49.257917,-123.193063
49.257833,-123.187544
49.249918,-123.184491
49.249895,-123.178105
49.249875,-123.172562
49.225975,-123.10147
49.247959,-123.167226
49.248553,-123.162016
49.249818,-123.158783
49.251217,-123.155187
49.251448,-123.153365
49.250503,-123.151127
49.249446,-123.148387
49.249352,-123.144254
49.249302,-123.141103
49.24927,-123.138458
49.228719,-123.101386
49.249192,-123.133894
49.24909,-123.127001
49.248992,-123.121874
49.248866,-123.114707
49.248697,-123.100559
49.248638,-123.096185
49.248617,-123.093592
49.24856,-123.08963
49.248521,-123.085285
49.248473,-123.081441
49.248433,-123.075263
49.242191,-123.05759
49.244217,-123.056536
49.231454,-123.101306
49.250567,-123.049111
49.250553,-123.043474
49.250535,-123.038654
49.250529,-123.033251
49.250549,-123.030417
49.250584,-123.025808
49.248781,-123.023017
49.233445,-123.101394
49.248763,-123.019355
49.248894,-123.014612
49.248286,-123.008625
49.247462,-123.005459
49.251498,-123.004148
49.254192,-123.004109
49.254039,-123.004529
49.247982,-123.004458
49.248583,-123.008823
49.249354,-123.01124
49.248873,-123.020257
49.248902,-123.023276
49.250709,-123.024281
49.250668,-123.034451
49.250673,-123.036977
49.233269,-123.106197
49.250695,-123.043691
49.248591,-123.055976
49.24547,-123.056785
49.243673,-123.056787
49.248545,-123.073165
49.248617,-123.076713
49.248604,-123.080503
49.248642,-123.084376
49.233442,-123.11122
49.248731,-123.090666
49.248868,-123.101632
49.248929,-123.105487
49.249023,-123.110516
49.249121,-123.116003
49.249205,-123.120844
49.249311,-123.125191
49.249375,-123.128078
49.249452,-123.132497
49.24956,-123.139586
49.249651,-123.145097
49.249695,-123.14792
49.251216,-123.151701
49.251747,-123.153741
49.251149,-123.156163
49.249723,-123.159848
49.233681,-123.116855
49.248213,-123.165826
49.250186,-123.179099
49.258091,-123.18653
49.258162,-123.191535
49.258254,-123.197604
49.258337,-123.203675
49.258437,-123.209896
49.258508,-123.21457
49.258662,-123.222569
49.262267,-123.241873
49.264762,-123.243949
49.244186,-123.045328
49.234833,-123.04321
49.232594,-123.043215
49.230767,-123.043216
49.228948,-123.04322
49.235734,-123.101505
49.227481,-123.041563
49.224314,-123.041185
49.221906,-123.041297
49.219855,-123.041405
49.218403,-123.041467
49.216248,-123.041587
49.215571,-123.036746
49.216166,-123.034529
49.23802,-123.101502
49.215458,-123.031682
49.214195,-123.02994
49.212376,-123.029816
49.21096,-123.026965
49.211972,-123.025326
49.21425,-123.025462
49.21648,-123.025012
49.217418,-123.024627
49.217909,-123.023539
49.220212,-123.023547
49.222065,-123.024529
49.223442,-123.028307
49.225083,-123.032151
49.226688,-123.032071
49.228978,-123.031961
49.229581,-123.037333
49.231836,-123.03734
49.234391,-123.03552
49.241308,-123.101314
49.236629,-123.033326
49.236266,-123.033907
49.232718,-123.037497
49.229218,-123.036047
49.228174,-123.032177
49.226166,-123.032301
49.22453,-123.03149
49.243554,-123.101232
49.223027,-123.027926
49.221872,-123.026506
49.220252,-123.026594
49.22009,-123.024161
49.217523,-123.024331
49.216164,-123.025247
49.212728,-123.025161
49.214374,-123.025642
49.210765,-123.027827
49.245968,-123.101101
49.214103,-123.029741
49.215603,-123.031944
49.216141,-123.035466
49.215615,-123.037314
49.217555,-123.041311
49.219585,-123.041215
49.223331,-123.041021
49.22509,-123.040907
49.227532,-123.041348
49.229567,-123.043028
49.231367,-123.042993
49.233276,-123.042996
49.238709,-123.032702
49.244846,-123.033756
49.249121,-123.100891
49.246536,-123.033689
49.248137,-123.033674
49.250951,-123.033666
49.253435,-123.033663
49.255039,-123.033652
49.25681,-123.033644
49.258529,-123.033603
49.262245,-123.033587
49.264088,-123.033609
49.265981,-123.033605
49.253226,-123.100763
49.267805,-123.033576
49.270822,-123.033606
49.272547,-123.033591
49.274384,-123.03354
49.27613,-123.03352
49.277386,-123.03308
49.277384,-123.029097
49.277369,-123.024867
49.278725,-123.023311
49.281408,-123.026254
49.255006,-123.100984
49.279904,-123.023768
49.277916,-123.023773
49.277492,-123.028787
49.277105,-123.033686
49.275459,-123.033703
49.272956,-123.033718
49.27109,-123.033737
49.265956,-123.03388
49.263542,-123.033894
49.262185,-123.03393
49.257755,-123.033953
49.255276,-123.03393
49.253698,-123.033945
49.251961,-123.033954
49.25033,-123.033942
49.258782,-123.100989
49.245072,-123.033981
49.2398,-123.030473
49.238592,-123.032425
49.236321,-123.027853
49.235076,-123.023292
49.260528,-123.100888
49.243373,-123.01973
49.24545,-123.019724
49.247336,-123.019726
49.249639,-123.017354
49.25222,-123.019698
49.256757,-123.023409
49.258575,-123.023406
49.26604,-123.023373
49.268791,-123.023347
49.269895,-123.023355
49.272518,-123.02333
49.274253,-123.023314
49.276981,-123.023311
49.263233,-123.100792
49.309148,-123.031976
49.315778,-123.023902
49.317205,-123.024083
49.265339,-123.100685
49.31298,-123.025219
49.311044,-123.032716
49.309442,-123.032289
49.307703,-123.032056
49.27654,-123.02375
49.274644,-123.023771
49.271739,-123.023795
49.26913,-123.023801
49.266719,-123.100662
49.263322,-123.023842
49.259136,-123.023869
49.257666,-123.023879
49.253862,-123.019847
49.25269,-123.019844
49.269455,-123.100505
49.251237,-123.019879
49.25,-123.019899
49.249331,-123.017521
49.24847,-123.019893
49.24677,-123.019897
49.236626,-123.023676
49.234751,-123.024219
49.236726,-123.028401
49.237907,-123.031047
49.208224,-123.031482
49.208441,-123.03581
49.273395,-123.099831
49.208162,-123.042926
49.207743,-123.048165
49.207187,-123.057208
49.208533,-123.062381
49.212049,-123.059294
49.213192,-123.057069
49.214723,-123.055961
49.275321,-123.099748
49.217274,-123.055257
49.218226,-123.054997
49.220497,-123.0548
49.222238,-123.054709
49.225178,-123.054616
49.228739,-123.054556
49.227113,-123.054592
49.231191,-123.055124
49.23319,-123.055335
49.235129,-123.055396
49.237621,-123.055365
49.244269,-123.045608
49.232504,-123.055437
49.229145,-123.054924
49.227337,-123.054776
49.224553,-123.054884
49.222288,-123.054911
49.278968,-123.099607
49.218817,-123.055039
49.217307,-123.055499
49.215481,-123.055616
49.214167,-123.056564
49.212549,-123.05788
49.209318,-123.065395
49.208087,-123.061681
49.207215,-123.059043
49.207019,-123.056143
49.281426,-123.099363
49.207592,-123.047214
49.207748,-123.044803
49.208333,-123.035248
49.286391,-123.121757
49.2809,-123.00183
49.280896,-122.996968
49.281733,-123.105366
49.280184,-122.989776
49.280252,-122.987294
49.280242,-122.983238
49.280238,-122.979963
49.280241,-122.975132
49.280235,-122.969233
49.280265,-122.963874
49.280277,-122.952556
49.277354,-122.946042
49.275139,-122.941231
49.279954,-122.919905
49.278518,-122.91294
49.276558,-122.916031
49.279957,-122.920119
49.281238,-122.928277
49.275447,-122.941479
49.283085,-123.110279
49.278164,-122.946823
49.280454,-122.965315
49.280464,-122.970602
49.280427,-122.976062
49.280436,-122.98142
49.283796,-123.11242
49.28024,-122.991013
49.281077,-122.995896
49.281099,-123.000747
49.247687,-123.231681
49.254822,-123.239452
49.281944,-123.115253
49.236996,-123.204972
49.234685,-123.194154
49.234701,-123.190529
49.232871,-123.05213
49.234831,-123.185966
49.234836,-123.19284
49.234042,-123.193856
49.235286,-123.197663
49.237441,-123.205607
49.273342,-123.239004
49.273563,-123.246195
49.273301,-123.246837
49.234081,-123.128633
49.268549,-123.145798
49.234201,-123.132951
49.231131,-123.185505
49.23008,-123.179685
49.228712,-123.175122
49.227269,-123.168448
49.227223,-123.164688
49.234332,-123.137
49.227149,-123.15842
49.227103,-123.15547
49.227063,-123.151905
49.226886,-123.139329
49.226708,-123.134675
49.226598,-123.131458
49.234391,-123.139167
49.22645,-123.12776
49.225896,-123.112498
49.22573,-123.107863
49.225593,-123.101045
49.225514,-123.097041
49.23422,-123.138484
49.225455,-123.093656
49.225406,-123.090264
49.225337,-123.084766
49.225278,-123.080946
49.225208,-123.076725
49.225164,-123.071276
49.23404,-123.132898
49.225106,-123.065263
49.224949,-123.058733
49.224744,-123.054297
49.22471,-123.049761
49.224673,-123.045214
49.221556,-123.032245
49.22352,-123.032199
49.222096,-123.025794
49.221875,-123.022768
49.221886,-123.017609
49.225697,-123.009541
49.226002,-123.002615
49.234888,-123.139463
49.222002,-123.00948
49.222012,-123.013345
49.224305,-123.032353
49.221997,-123.032422
49.224818,-123.041573
49.224808,-123.045365
49.224889,-123.05517
49.225118,-123.05961
49.225238,-123.065364
49.225286,-123.070409
49.225316,-123.073579
49.225388,-123.077939
49.225407,-123.080565
49.225497,-123.087115
49.225535,-123.091289
49.225593,-123.094471
49.22566,-123.098055
49.225733,-123.102131
49.226178,-123.116035
49.226392,-123.121435
49.226658,-123.128988
49.226774,-123.132581
49.22688,-123.135533
49.226981,-123.138278
49.227122,-123.147056
49.227195,-123.152702
49.227224,-123.155682
49.227333,-123.163668
49.227377,-123.167912
49.228416,-123.17401
49.230206,-123.179318
49.231041,-123.185323
49.266191,-123.120109
49.266459,-123.129345
49.266831,-123.132521
49.267336,-123.134423
49.26952,-123.138092
49.269373,-123.140897
49.245722,-123.139081
49.268248,-123.140709
49.269638,-123.140065
49.269468,-123.138366
49.267431,-123.135141
49.266544,-123.131643
49.26632,-123.128703
49.24769,-123.139023
49.166433,-123.133202
49.166409,-123.129765
49.166376,-123.125663
49.169297,-123.124403
49.174225,-123.124389
49.280394,-123.103799
49.250127,-123.138924
49.182144,-123.124337
49.185063,-123.124325
49.18825,-123.124548
49.249872,-122.899753
49.252263,-123.138834
49.265243,-123.02541
49.263212,-123.120173
49.253467,-123.138804
49.262801,-123.10042
49.265602,-123.022312
49.247258,-122.899151
49.191338,-123.174769
49.192125,-123.168724
49.192115,-123.163902
49.192059,-123.159488
49.192036,-123.156137
49.192064,-123.153009
49.206713,-123.140464
49.208535,-123.138831
49.208213,-123.1347
49.2063,-123.134764
49.207179,-123.123861
49.209394,-123.118587
49.261157,-123.13852
49.212198,-123.109277
49.21214,-123.106006
49.210807,-123.101511
49.210767,-123.097945
49.210918,-123.093606
49.210909,-123.090507
49.211036,-123.083514
49.210924,-123.075001
49.210911,-123.071659
49.207971,-123.030512
49.207927,-123.025837
49.208059,-123.019656
49.208273,-123.017485
49.209174,-123.011806
49.209147,-123.005664
49.208071,-123.000545
49.207616,-122.99743
49.207204,-122.993675
49.206681,-122.988226
49.20562,-122.979134
49.204776,-122.971589
49.201498,-122.967209
49.265651,-123.138349
49.200344,-122.965752
49.199059,-122.964164
49.197409,-122.962107
49.195953,-122.96035
49.19795,-122.953331
49.204261,-122.936668
49.207236,-122.930196
49.205909,-122.9285
49.204496,-122.926726
49.202926,-122.924754
49.20182,-122.923185
49.20022,-122.916234
49.200396,-122.919036
49.280772,-123.102196
49.199966,-122.946299
49.199522,-122.950167
49.197846,-122.953717
49.196444,-122.960781
49.197627,-122.962264
49.199329,-122.964393
49.200685,-122.966082
49.201748,-122.967376
49.2057,-122.978904
49.206271,-122.982724
49.206806,-122.988159
49.207331,-122.993856
49.207893,-122.998827
49.209233,-123.005464
49.209131,-123.013786
49.208428,-123.017297
49.207979,-123.026647
49.209974,-123.066581
49.211151,-123.072699
49.21122,-123.076755
49.211201,-123.08071
49.211217,-123.083635
49.211147,-123.089925
49.212459,-123.107012
49.212212,-123.110409
49.209141,-123.119749
49.206184,-123.126813
49.199857,-122.949097
49.200284,-122.952972
49.200902,-122.951796
49.201938,-122.949878
49.203013,-122.947894
49.204196,-122.945706
49.205399,-122.943473
49.207123,-122.940278
49.208969,-122.936874
49.21066,-122.933714
49.212641,-122.930071
49.211406,-122.923426
49.213612,-122.920751
49.216369,-122.924263
49.219331,-122.927943
49.220388,-122.92926
49.222137,-122.926344
49.225189,-122.921643
49.226684,-122.923529
49.227758,-122.92489
49.229404,-122.922439
49.230667,-122.920126
49.231484,-122.917431
49.22992,-122.914604
49.231544,-122.911643
49.233591,-122.907828
49.235762,-122.90441
49.236902,-122.905845
49.244165,-122.910016
49.245474,-122.911079
49.247956,-122.913545
49.250136,-122.910084
49.247557,-122.899309
49.248331,-122.906875
49.249347,-122.907929
49.25025,-122.91026
49.249633,-122.914361
49.245468,-122.911482
49.243573,-122.909715
49.238494,-122.907245
49.2367,-122.905975
49.235277,-122.904958
49.233279,-122.908658
49.28081,-123.099812
49.231178,-122.912547
49.229963,-122.915329
49.231712,-122.918362
49.230399,-122.92088
49.229189,-122.923124
49.227572,-122.924862
49.226146,-122.923065
49.223714,-122.923659
49.221906,-122.927
49.279029,-123.099896
49.220227,-122.929311
49.218617,-122.927335
49.215581,-122.923521
49.212927,-122.920895
49.213832,-122.92809
49.212274,-122.931005
49.210641,-122.934041
49.208697,-122.937613
49.206854,-122.940985
49.205023,-122.944427
49.203929,-122.946466
49.202694,-122.948761
49.200666,-122.952508
49.203434,-122.907238
49.204662,-122.904917
49.274506,-123.100141
49.205926,-122.902572
49.222855,-122.910938
49.223886,-122.908073
49.221957,-122.905682
49.220792,-122.903096
49.220507,-122.899746
49.219804,-122.898494
49.273072,-123.100189
49.218132,-122.896555
49.206351,-122.902216
49.204434,-122.905796
49.203028,-122.908363
49.199906,-122.922576
49.198963,-122.91808
49.270621,-123.100821
49.161416,-122.967538
49.161935,-122.964018
49.162207,-122.960766
49.16193,-122.957531
49.161678,-122.952704
49.167828,-122.942522
49.16974,-122.939537
49.173384,-122.934378
49.177665,-122.931007
49.180195,-122.92957
49.192086,-122.933723
49.195134,-122.934695
49.265849,-123.100989
49.194614,-122.927269
49.190749,-122.936196
49.189151,-122.940041
49.188473,-122.941678
49.186059,-122.947411
49.18478,-122.950461
49.184021,-122.952256
49.18246,-122.956074
49.183679,-122.958145
49.18162,-122.964852
49.179336,-122.9673
49.18668,-122.946975
49.199792,-122.949358
49.186414,-122.946218
49.262444,-123.101161
49.187364,-122.943923
49.189452,-122.938836
49.191128,-122.934777
49.180234,-122.933974
49.176444,-122.936769
49.175094,-122.939567
49.173382,-122.943093
49.172449,-122.945799
49.169238,-122.956987
49.16795,-122.961255
49.166551,-122.964313
49.164457,-122.969491
49.226075,-123.003117
49.228218,-123.004017
49.229202,-123.002247
49.227881,-122.998248
49.226457,-122.993821
49.225628,-122.991139
49.259888,-123.10127
49.224712,-122.988392
49.223354,-122.984101
49.222233,-122.980611
49.220689,-122.975658
49.219703,-122.97143
49.218855,-122.96752
49.218308,-122.964089
49.21835,-122.957133
49.218273,-122.953325
49.258082,-123.101305
49.217441,-122.953061
49.215403,-122.956871
49.215363,-122.95647
49.217231,-122.953118
49.221051,-122.946536
49.222058,-122.944643
49.223067,-122.942773
49.225533,-122.938132
49.256251,-123.101386
49.224881,-122.935179
49.22347,-122.9334
49.222301,-122.931933
49.221046,-122.930356
49.211482,-122.918365
49.209881,-122.916356
49.208345,-122.914425
49.20683,-122.912514
49.254339,-123.100959
49.206075,-122.907046
49.252395,-123.101095
49.206053,-122.911238
49.2074,-122.912964
49.208885,-122.914819
49.221551,-122.930735
49.222828,-122.932337
49.224155,-122.934009
49.250676,-123.101089
49.224944,-122.934996
49.225462,-122.938563
49.223878,-122.941553
49.223071,-122.943045
49.221794,-122.945453
49.220694,-122.947514
49.219094,-122.950508
49.212031,-122.958288
49.21848,-122.953152
49.218535,-122.957951
49.248466,-123.101194
49.21854,-122.961424
49.218571,-122.96522
49.219403,-122.96918
49.220877,-122.975623
49.222234,-122.979991
49.223353,-122.983473
49.224004,-122.985508
49.22532,-122.989612
49.227163,-122.995118
49.227685,-122.996794
49.228641,-122.999701
49.229088,-123.003381
49.227578,-123.005015
49.209727,-122.903375
49.20971,-122.905374
49.210698,-122.906604
49.277437,-123.126514
49.243003,-123.101498
49.212298,-122.908626
49.213817,-122.910527
49.215381,-122.912502
49.219577,-122.917194
49.219151,-122.918227
49.217284,-122.921705
49.240211,-123.101629
49.214668,-122.9174
49.216232,-122.9139
49.214881,-122.912205
49.213365,-122.910289
49.21183,-122.90836
49.23788,-123.101715
49.226172,-123.003354
49.224203,-123.000304
49.224103,-122.997738
49.225569,-122.994051
49.227326,-122.994102
49.230297,-122.99412
49.232104,-122.994135
49.233648,-122.994145
49.235465,-122.994807
49.235452,-122.998207
49.235444,-123.001547
49.235911,-123.003266
49.237319,-123.003261
49.238854,-123.003286
49.240537,-123.003294
49.227715,-123.00874
49.229426,-123.012448
49.232043,-123.01255
49.233208,-123.01101
49.234332,-123.013418
49.235727,-123.013422
49.237267,-123.013422
49.239064,-123.013426
49.240744,-123.013407
49.242679,-123.013419
49.241815,-122.988389
49.232967,-123.101913
49.241779,-122.98231
49.241748,-122.976908
49.245817,-122.974513
49.248692,-122.974621
49.24985,-122.970225
49.249864,-122.967763
49.261699,-122.966987
49.261458,-122.963811
49.232735,-123.101636
49.260983,-122.95602
49.250878,-122.955835
49.249918,-122.95305
49.230612,-123.101591
49.250387,-122.948669
49.250869,-122.941691
49.250852,-122.938264
49.250826,-122.934862
49.2508,-122.931033
49.250791,-122.925688
49.250768,-122.922175
49.250886,-122.923035
49.228145,-123.101625
49.250903,-122.927012
49.250916,-122.930617
49.250956,-122.935811
49.250986,-122.941404
49.251001,-122.944637
49.250673,-122.948844
49.250043,-122.953046
49.259135,-122.955878
49.261514,-122.956521
49.261966,-122.959556
49.261791,-122.965817
49.24999,-122.967656
49.250017,-122.969368
49.249593,-122.9748
49.247612,-122.974806
49.241865,-122.977443
49.278073,-123.127493
49.223508,-123.101804
49.241892,-122.982127
49.241916,-122.987939
49.241534,-122.995717
49.241748,-122.998659
49.24261,-123.013599
49.240457,-123.013564
49.238079,-123.013573
49.236624,-123.013568
49.235217,-123.013571
49.234071,-123.013572
49.22075,-123.101949
49.232183,-123.012742
49.242583,-123.003491
49.239901,-123.003479
49.238369,-123.003467
49.236702,-123.003467
49.235328,-123.002807
49.235346,-123.000601
49.235351,-122.997427
49.218969,-123.102003
49.234098,-122.994314
49.232189,-122.994302
49.2291,-122.994316
49.227594,-122.994345
49.225276,-122.995659
49.223785,-122.99906
49.224507,-123.000438
49.216491,-123.102076
49.212185,-122.95867
49.210902,-122.955497
49.210392,-122.953152
49.213997,-122.948
49.21627,-122.943021
49.214565,-122.939633
49.212449,-122.936713
49.210241,-122.933947
49.208748,-122.932063
49.201922,-122.923059
49.203451,-122.925157
49.204921,-122.927008
49.206465,-122.928955
49.208439,-122.931438
49.209189,-122.932386
49.210819,-122.934416
49.212308,-122.936292
49.213842,-123.102217
49.213306,-122.937545
49.214394,-122.939099
49.216172,-122.94345
49.214391,-122.946489
49.210182,-122.953538
49.211497,-122.955798
49.209406,-122.994622
49.211114,-122.993842
49.212432,-122.993814
49.214773,-122.993362
49.214787,-122.991604
49.215162,-122.988376
49.217755,-122.988378
49.211695,-123.101625
49.225917,-123.002755
49.217247,-122.988525
49.214361,-122.988572
49.21297,-122.987978
49.212987,-122.985365
49.212958,-122.982684
49.21293,-122.979839
49.212912,-122.977072
49.212889,-122.974425
49.211757,-122.971972
49.209909,-122.972637
49.209017,-122.973063
49.207307,-122.974399
49.213286,-122.971866
49.214658,-122.971351
49.214626,-122.967022
49.214611,-122.962821
49.212256,-122.958512
49.214716,-122.963544
49.214747,-122.967318
49.214373,-122.972068
49.212972,-122.972546
49.212997,-122.975345
49.213011,-122.977966
49.213054,-122.980669
49.213068,-122.98278
49.213071,-122.986069
49.21371,-122.988381
49.209345,-123.019766
49.210668,-123.019815
49.213088,-123.02068
49.214742,-123.020308
49.214764,-123.017582
49.214786,-123.011839
49.214779,-123.008307
49.266827,-123.241849
49.215135,-123.004858
49.216898,-123.004891
49.218708,-123.004916
49.220512,-123.004945
49.226277,-123.003299
49.222,-122.998195
49.222,-123.001621
49.222001,-123.003694
49.221363,-123.005145
49.220021,-123.005099
49.218151,-123.005074
49.216133,-123.005029
49.21459,-123.004999
49.212239,-123.005792
49.212271,-123.009009
49.21108,-123.012496
49.265812,-123.236036
49.20373,-123.023457
49.201108,-123.017666
49.20204,-123.021851
49.200272,-123.0139
49.282214,-123.108834
49.28122,-123.098307
49.281131,-123.07086
49.263486,-123.229095
49.243262,-122.973407
49.281204,-123.025393
49.243026,-123.017349
49.250056,-123.010288
49.253243,-123.010616
49.255589,-123.01105
49.260509,-123.013819
49.264289,-123.215067
49.260495,-123.014128
49.25662,-123.012026
49.25259,-123.010799
49.265243,-123.21585
49.242913,-123.019292
49.225794,-123.002518
49.232393,-123.003238
49.243312,-123.003169
49.247628,-123.003869
49.233488,-123.003443
49.280694,-123.014293
49.263836,-123.214641
49.278057,-123.01431
49.276367,-123.014344
49.273628,-123.014338
49.271857,-123.014355
49.263797,-123.211277
49.264308,-122.990696
49.260445,-122.984344
49.256304,-122.982634
49.25327,-122.982039
49.252094,-122.981855
49.249427,-122.980959
49.235262,-122.954974
49.233656,-122.957861
49.263764,-123.208525
49.232452,-122.96004
49.231088,-122.962511
49.22919,-122.96486
49.227033,-122.964257
49.226903,-122.960724
49.22502,-122.958429
49.223269,-122.957651
49.220907,-122.957642
49.219021,-122.957619
49.21197,-122.958485
49.263689,-123.205581
49.218855,-122.957436
49.222373,-122.957498
49.225517,-122.958824
49.227119,-122.961356
49.227413,-122.964678
49.230747,-122.962885
49.232779,-122.959214
49.234122,-122.956741
49.263657,-123.202595
49.249667,-122.980822
49.251964,-122.98165
49.255423,-122.982097
49.256983,-122.982623
49.263533,-122.98873
49.263605,-123.199436
49.266442,-122.998687
49.269681,-123.01408
49.272367,-123.014164
49.274137,-123.014169
49.263564,-123.196532
49.275977,-123.01418
49.277749,-123.014142
49.279524,-123.014114
49.225986,-123.002908
49.278466,-122.912681
49.270995,-123.002468
49.270723,-122.99969
49.263526,-123.193422
49.268274,-122.996667
49.26865,-122.992115
49.270477,-122.992114
49.272871,-122.992095
49.274832,-122.992077
49.275471,-122.991581
49.275455,-122.987355
49.275429,-122.981221
49.275154,-122.975107
49.263472,-123.190678
49.274864,-122.953554
49.27311,-122.953563
49.271123,-122.953593
49.269603,-122.945685
49.267956,-122.947707
49.268014,-122.95117
49.263434,-123.187456
49.267617,-122.953438
49.26513,-122.953467
49.263035,-122.953487
49.261553,-122.953511
49.261184,-122.948215
49.26086,-122.940876
49.260851,-122.936395
49.252623,-122.913354
49.234426,-123.140514
49.26126,-122.927932
49.264573,-122.92632
49.264328,-122.923887
49.264631,-122.91993
49.264008,-122.915243
49.2636,-122.911152
49.263789,-122.907247
49.264891,-122.904956
49.262961,-122.906492
49.234499,-123.145101
49.261856,-122.91031
49.257677,-122.916163
49.255052,-122.909082
49.255732,-122.906297
49.254811,-122.903598
49.253412,-122.901462
49.253396,-122.898292
49.253366,-122.89576
49.234547,-123.148146
49.250455,-122.892713
49.253503,-122.894241
49.25352,-122.899001
49.254308,-122.902754
49.25596,-122.905734
49.255374,-122.909668
49.256986,-122.910536
49.25813,-122.916686
49.261735,-122.909426
49.262756,-122.906674
49.264955,-122.903245
49.263833,-122.907396
49.263719,-122.911287
49.264042,-122.914674
49.264801,-122.920409
49.264479,-122.923526
49.264678,-122.926726
49.261171,-122.928104
49.234633,-123.152449
49.260966,-122.942128
49.261263,-122.948952
49.261603,-122.953352
49.264556,-122.95332
49.26658,-122.953295
49.267916,-122.951663
49.268799,-122.946063
49.273013,-122.953411
49.275273,-122.970574
49.275272,-122.97518
49.275531,-122.981672
49.275557,-122.988246
49.234721,-123.160343
49.27518,-122.992251
49.272496,-122.992254
49.269784,-122.992268
49.268504,-122.992305
49.268596,-122.997503
49.270171,-123.000223
49.281469,-123.104795
49.280065,-122.953482
49.279971,-122.981029
49.234767,-123.163165
49.277852,-122.981038
49.275162,-122.981168
49.272526,-122.981223
49.267956,-122.980575
49.267951,-122.978182
49.267952,-122.975136
49.267952,-122.972366
49.267937,-122.969604
49.267932,-122.964192
49.267927,-122.960951
49.23481,-123.167912
49.26793,-122.958576
49.267923,-122.955923
49.268018,-122.953857
49.268038,-122.956844
49.268031,-122.959608
49.268037,-122.965074
49.234822,-123.170847
49.268041,-122.966784
49.268033,-122.970568
49.268031,-122.973038
49.26763,-122.975694
49.26599,-122.976378
49.264702,-122.97728
49.266541,-122.981093
49.268316,-122.981077
49.270142,-122.98107
49.23482,-123.173542
49.271944,-122.981061
49.276101,-122.980894
49.277579,-122.980878
49.279422,-122.980857
49.283114,-122.994624
49.285877,-122.994536
49.283521,-122.991608
49.283312,-122.990457
